job_id,subtime,start_time,finish_time,waiting_time
35429,237403,240103.0,240220.0,2700.0
35434,238040,240740.0,240850.0,2700.0
35509,246356,249056.0,249167.0,2700.0
35512,246573,249167.0,249273.0,2594.0
35514,246773,249273.0,249379.0,2500.0
35517,246963,249379.0,249486.0,2416.0
35518,247147,249486.0,249597.0,2339.0
35521,247351,249597.0,249598.0,2246.0
35522,247363,249598.0,249705.0,2235.0
35536,248964,249705.0,249726.0,741.0
35523,247488,249705.0,249761.0,2217.0
35526,247747,249705.0,249761.0,1958.0
35532,248445,249705.0,249761.0,1260.0
35538,249194,249705.0,249761.0,511.0
35525,247578,249761.0,249866.0,2183.0
35527,247844,249866.0,249989.0,2022.0
35529,248045,249989.0,250096.0,1944.0
35531,248268,250096.0,250203.0,1828.0
35533,248530,250203.0,250309.0,1673.0
35534,248681,250309.0,250417.0,1628.0
35551,250528,250528.0,250551.0,0.0
35548,250344,250417.0,250568.0,73.0
35535,248824,250417.0,250640.0,1593.0
35547,250255,250417.0,250691.0,162.0
35552,250553,250640.0,250817.0,87.0
35555,250674,250691.0,251017.0,17.0
35560,250885,250885.0,251057.0,0.0
35537,249018,250417.0,251082.0,1399.0
35554,250668,250817.0,251279.0,149.0
35564,251060,251060.0,251333.0,0.0
35568,251173,251279.0,251545.0,106.0
35577,251624,251624.0,251651.0,0.0
35578,251661,251661.0,251744.0,0.0
35558,250786,251017.0,251773.0,231.0
35573,251471,251545.0,251824.0,74.0
35581,251810,251824.0,252097.0,14.0
35589,252173,252173.0,252201.0,0.0
35579,251726,251773.0,252207.0,47.0
35585,252088,252088.0,252213.0,0.0
35590,252216,252216.0,252292.0,0.0
35587,252132,252132.0,252406.0,0.0
35493,244640,247340.0,252502.0,2700.0
35601,252607,252607.0,252617.0,0.0
35540,249724,252502.0,252620.0,2778.0
35542,249888,252620.0,252741.0,2732.0
35596,252476,252476.0,252752.0,0.0
35606,252721,252721.0,252925.0,0.0
35543,249992,252741.0,252934.0,2749.0
35610,252897,252897.0,252969.0,0.0
35544,250074,252934.0,253056.0,2860.0
35608,252806,252806.0,253091.0,0.0
35546,250247,253056.0,253177.0,2809.0
35550,250413,253177.0,253307.0,2764.0
35553,250581,253307.0,253434.0,2726.0
35611,253053,253053.0,253464.0,0.0
35556,250760,253434.0,253556.0,2674.0
35565,251065,253556.0,253596.0,2491.0
35567,251141,253596.0,253635.0,2455.0
35569,251225,253635.0,253666.0,2410.0
35570,251287,253666.0,253698.0,2379.0
35571,251353,253698.0,253734.0,2345.0
35572,251420,253734.0,253771.0,2314.0
35574,251511,253771.0,253812.0,2260.0
35576,251598,253812.0,253835.0,2214.0
35580,251809,253835.0,253872.0,2026.0
35582,251912,253872.0,253921.0,1960.0
35583,251980,253921.0,253962.0,1941.0
35584,252070,253962.0,254001.0,1892.0
35588,252171,254001.0,254061.0,1830.0
35591,252273,254061.0,254097.0,1788.0
35592,252350,254097.0,254134.0,1747.0
35593,252410,254134.0,254135.0,1724.0
35594,252418,254135.0,254166.0,1717.0
35597,252489,254166.0,254212.0,1677.0
35599,252565,254212.0,254246.0,1647.0
35603,252633,254246.0,254287.0,1613.0
35605,252720,254287.0,254340.0,1567.0
35609,252858,254340.0,254401.0,1482.0
35615,253633,254401.0,254409.0,768.0
35613,253465,254401.0,254415.0,936.0
35626,254364,254401.0,254487.0,37.0
35627,254467,254467.0,254488.0,0.0
35618,253765,254401.0,254489.0,636.0
35628,254513,254513.0,254541.0,0.0
35629,254534,254534.0,254552.0,0.0
35630,254554,254554.0,254589.0,0.0
35614,253567,254401.0,254590.0,834.0
35617,253694,254401.0,254657.0,707.0
35631,254711,254906.0,254929.0,195.0
35620,254076,254590.0,255046.0,514.0
35633,254906,254906.0,255137.0,0.0
35635,255136,255136.0,255143.0,0.0
35634,255060,255136.0,255144.0,76.0
35562,250944,256164.0,256239.0,5220.0
35624,254279,256239.0,256355.0,1960.0
35637,255391,256355.0,256357.0,964.0
35649,255940,256355.0,256382.0,415.0
35638,255419,256355.0,256383.0,936.0
35644,255724,256355.0,256384.0,631.0
35646,255773,256384.0,256409.0,611.0
35639,255447,256355.0,256425.0,908.0
35647,255806,256409.0,256435.0,603.0
35648,255884,256425.0,256451.0,541.0
35651,256372,256435.0,256461.0,63.0
35657,256744,256744.0,256769.0,0.0
35654,256617,259469.0,259497.0,2852.0
35658,256918,259497.0,259523.0,2579.0
35661,257115,259523.0,259554.0,2408.0
35669,257568,259554.0,259580.0,1986.0
35668,257432,259554.0,259581.0,2122.0
35672,257704,259580.0,259606.0,1876.0
35671,257664,259580.0,259729.0,1916.0
35687,258457,259729.0,259770.0,1272.0
35691,258733,259770.0,259780.0,1037.0
35692,258742,259780.0,259802.0,1038.0
35655,256677,259846.0,259872.0,3169.0
35664,257215,259944.0,259970.0,2729.0
35674,257818,259970.0,260000.0,2152.0
35676,258013,259970.0,260013.0,1957.0
35678,258069,260000.0,260031.0,1931.0
35673,257798,259872.0,260050.0,2074.0
35680,258278,260031.0,260058.0,1753.0
35679,258229,260013.0,260067.0,1784.0
35686,258430,260050.0,260071.0,1620.0
35705,260095,260095.0,260119.0,0.0
35684,258383,260050.0,260135.0,1667.0
35701,259309,260058.0,260145.0,749.0
35677,258066,260050.0,260177.0,1984.0
35683,258378,260177.0,260206.0,1799.0
35693,258750,260206.0,260220.0,1456.0
35688,258540,260206.0,260223.0,1666.0
35697,258924,260220.0,260252.0,1296.0
35699,258974,260252.0,260297.0,1278.0
35681,258330,260050.0,260374.0,1720.0
35704,260003,260297.0,260415.0,294.0
35685,258423,260206.0,260445.0,1783.0
35690,258710,260445.0,260457.0,1735.0
35709,260474,260474.0,260563.0,0.0
35711,260660,260660.0,260675.0,0.0
